,user_id,birthdate,age_in_years,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,days_as_customer,total_sessions,avg_clicks_per_session,proportion_planning_sessions,avg_session_duration_seconds,avg_sessions_per_month,days_since_last_session,days_since_last_booking,avg_booking_lead_time_days,avg_cancellation_lead_time_days,total_trips,trips_with_flight_and_hotel,proportion_trips_with_flight_and_hotel,total_trips_cancelled,trip_cancellation_rate,total_flights,flights_with_return,proportion_flights_with_return,avg_flight_price,stddev_flight_price,avg_flight_discount_pct,avg_flight_discount_savings,total_flight_discount_savings,total_flight_spend,flights_with_discount,proportion_flights_with_discount,avg_seats_booked,stddev_seats,avg_bags_checked,stddev_checked_bags,top_airline,airline_variety,airline_concentration,top_flight_route,flight_route_variety,flight_route_concentration,avg_distance_flown,stddev_distance_flown_km,proportion_longhaul_flights,total_hotels_booked,avg_hotel_price_per_room,stddev_hotel_per_room_usd,hotels_with_discount,proportion_hotels_with_discount,avg_hotel_discount_pct,avg_hotel_discount_savings,total_hotel_discount_savings,total_hotel_spend,avg_trip_length_nights,stddev_stay_in_nights,avg_rooms_booked,stddev_rooms,top_hotel_chain,hotel_chain_variety,hotel_chain_concentration,never_booked_trips,never_cancelled_trips,never_booked_flights,booked_only_one_flight,never_booked_flights_with_discounts,never_booked_hotels,booked_only_one_hotel,never_booked_hotels_with_discounts,total_spend,total_savings,R_score,F_score,M_score,RFM_score,CV,CV_quantile,CLV,is_churned,avg_flight_price_per_seat
1341,515161,1976-02-18,47.0,F,True,True,usa,santa ana,SNA,33.676,-117.868,2023-01-07,202,8,20.125,0.375,150.0,1.6,86.0,109.0,11.666666666666666,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,271.78,370.905791003592,0.25,2.3775,2.3775,541.1825,1,0.5,1.0,0.0,1.0,1.414213562373095,Ryanair,2,0.5,SNA-LSQ,2,0.5,1419.4687726419666,1925.4077497248572,0.0,3,107.0,25.059928172283335,1,0.3333333333333333,0.15,19.95,19.95,301.05,5.0,2.0,1.3333333333333333,0.5773502691896257,Accor,3,0.3333333333333333,False,True,False,False,False,False,False,False,842.2325,22.3275,1,3,2,1.8499999999999999,733.0802164610426,1,2020.8933970758737,True,271.78
1357,515398,1983-08-16,39.0,F,True,True,usa,new york,LGA,40.777,-73.872,2023-01-07,202,8,13.875,0.375,103.125,2.0,91.0,91.0,6.0,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,778.5866666666667,806.816667548045,0.05,31.2665,31.2665,2304.4935,1,0.3333333333333333,1.3333333333333333,0.5773502691896257,1.3333333333333333,1.5275252316519468,United Airlines,2,0.6666666666666666,LGA-IAD,3,0.3333333333333333,2744.6164125328614,2078.4342076487546,0.0,2,85.5,4.949747468305833,1,0.5,0.1,8.2,8.2,162.8,2.0,0.0,1.0,0.0,InterContinental,2,0.5,False,True,False,False,False,False,False,False,2467.2935,39.4665,1,3,5,2.9,2147.5353338335003,5,5920.1433604120275,True,583.94
1358,515409,1979-04-09,44.0,F,True,True,usa,new york,JFK,40.64,-73.779,2023-01-07,202,8,20.875,0.375,155.625,1.6,74.0,154.0,5.333333333333333,0.0,3,3,1.0,0,0.0,3,3,1.0,577.34,580.255148447646,0.1,124.626,124.626,1607.394,1,0.3333333333333333,1.6666666666666667,0.5773502691896257,1.0,0.0,Delta Air Lines,2,0.6666666666666666,JFK-PHX,3,0.3333333333333333,1817.3251231926179,1456.5960135468542,0.0,3,140.0,15.394804318340652,0,0.0,0.0,0.0,0.0,420.0,2.3333333333333335,0.5773502691896257,1.6666666666666667,0.5773502691896257,Banyan Tree,3,0.3333333333333333,False,True,False,False,False,False,False,True,2027.394,124.626,1,3,4,2.55,1764.6462614204734,5,4864.627223327578,True,346.404
1368,515529,1980-05-01,43.0,F,True,True,usa,richmond,RIC,37.505,-77.319,2023-01-07,202,8,11.625,0.25,87.0,1.1428571428571428,11.0,42.0,5.0,0.0,2,1,0.5,0,0.0,2,2,1.0,395.755,382.113433485398,0.25,31.39,31.39,760.12,1,0.5,1.0,0.0,1.0,0.0,Delta Air Lines,2,0.5,RIC-SFO,2,0.5,2329.814031340651,2265.807386792696,0.0,1,119.0,0.0,0,0.0,0.0,0.0,0.0,119.0,1.0,0.0,1.0,0.0,NH Hotel,1,1.0,False,True,False,False,False,False,True,True,879.12,31.39,5,2,2,3.2,1147.7807135711903,3,3164.104573091175,False,395.755
1374,515610,1991-01-10,32.0,M,True,True,canada,vancouver,YVR,49.195,-123.182,2023-01-07,202,8,36.25,0.5,985.0,2.0,114.0,125.0,59.333333333333336,158.0,3,1,0.3333333333333333,1,0.3333333333333333,3,3,1.0,1622.33,1650.033673898809,0.1,278.908,278.908,2965.752,2,0.6666666666666666,2.75,1.5275252316519468,1.0,1.0,TAP Portugal,3,0.3333333333333333,YVR-LIS,3,0.3333333333333333,3308.719254487585,2965.266183850802,0.0,1,88.0,0.0,0,0.0,0.0,0.0,0.0,88.0,4.0,0.0,1.0,0.0,Aman Resorts,1,1.0,False,False,False,False,False,False,True,True,3053.752,278.908,1,3,5,2.9,2657.989542291875,5,7327.320250770711,True,589.9381818181818
1377,515645,1987-11-09,35.0,F,True,False,usa,new york,LGA,40.777,-73.872,2023-01-07,202,8,12.0,0.375,90.125,1.3333333333333333,42.0,42.0,6.666666666666667,0.0,3,1,0.3333333333333333,0,0.0,2,1,0.5,120.785,82.14459477044123,0.0,0.0,0.0,241.57,0,0.0,1.0,0.0,1.0,0.0,JetBlue Airways,2,0.5,LGA-DCA,2,0.5,1206.8502379890488,1219.168153713847,0.0,2,410.5,43.1335136523794,0,0.0,0.0,0.0,0.0,821.0,8.5,9.192388155425117,1.5,0.7071067811865476,Best Western,2,0.5,False,True,False,False,True,False,False,True,1062.57,0.0,2,3,3,2.5999999999999996,924.86225075025,2,2549.5818517225484,False,120.785
1381,515688,1976-11-07,46.0,F,True,True,usa,akron,AKR,41.038,-81.467,2023-01-07,202,8,20.0,0.5,150.5,1.6,59.0,116.0,8.5,0.0,4,4,1.0,0,0.0,4,4,1.0,215.51,181.958079970818,0.0,0.0,0.0,862.04,0,0.0,1.25,0.5,1.25,0.5,Delta Air Lines,3,0.5,AKR-JFK,4,0.25,1248.3710460495795,1387.512016559967,0.0,4,147.75,44.89524844939978,0,0.0,0.0,0.0,0.0,591.0,3.25,0.9574271077563381,1.25,0.5,Conrad,4,0.25,False,True,False,False,True,False,False,True,1453.04,0.0,2,4,3,2.8499999999999996,948.5458686228742,2,2614.8708417988446,True,172.408
1387,515751,1981-07-09,42.0,F,True,True,usa,new york,JFK,40.64,-73.779,2023-01-07,202,7,19.142857142857142,0.2857142857142857,141.71428571428572,1.1666666666666667,56.0,56.0,7.0,0.0,2,2,1.0,0,0.0,2,2,1.0,750.04,873.743565240969,0.0,0.0,0.0,1500.08,0,0.0,1.5,0.7071067811865476,1.0,0.0,Allegiant Air,2,0.5,JFK-LAX,2,0.5,2374.878675312091,2261.7958280699113,0.0,2,205.0,103.23759005323593,0,0.0,0.0,0.0,0.0,410.0,4.5,4.949747468305833,1.5,0.7071067811865476,Fairmont,2,0.5,False,True,False,False,True,False,False,True,1910.08,0.0,2,2,4,2.7,2493.804014671557,5,6874.707506335872,False,500.02666666666664
1414,516092,1986-02-09,37.0,M,True,False,usa,indianapolis,IND,39.717,-86.294,2023-01-07,202,9,19.0,0.4444444444444444,140.88888888888889,1.8,77.0,77.0,8.25,0.0,4,3,0.75,0,0.0,4,4,1.0,316.855,234.12224933426,0.0,0.0,0.0,1267.42,0,0.0,1.25,0.5,1.0,1.1547005383792515,AirTran Airways,2,0.5,IND-CMH,4,0.25,1381.294328777832,1100.9379606833027,0.0,3,174.66666666666666,103.56318522203405,1,0.3333333333333333,0.1,13.6,13.6,510.4,2.3333333333333335,0.5773502691896257,1.0,0.0,Conrad,3,0.3333333333333333,False,True,False,False,True,False,False,False,1777.82,13.6,1,4,4,2.8,1160.5625558519505,3,3199.340472366089,False,253.484
1424,516177,1973-06-26,50.0,F,False,False,usa,philadelphia,PNE,40.082,-75.011,2023-01-07,202,8,19.25,0.375,142.875,1.3333333333333333,49.0,49.0,6.666666666666667,0.0,3,3,1.0,0,0.0,3,3,1.0,452.94,382.93480554789,0.0,0.0,0.0,1358.82,0,0.0,1.0,0.0,1.0,0.0,AeroMéxico,3,0.3333333333333333,PNE-FAT,3,0.3333333333333333,2457.3343630382096,2037.7867147293443,0.0,3,89.66666666666667,74.33258594542056,0,0.0,0.0,0.0,0.0,269.0,4.666666666666667,4.618802153517006,1.0,0.0,Accor,3,0.3333333333333333,False,True,False,False,True,False,False,True,1627.82,0.0,2,3,4,2.95,1416.8565544070245,4,3905.870041381743,False,452.94
1434,516282,1981-04-08,42.0,F,True,False,canada,victoria,YYJ,48.647,-123.426,2023-01-07,202,8,12.5,0.25,92.125,1.1428571428571428,7.0,171.0,8.0,0.0,2,2,1.0,0,0.0,2,2,1.0,501.225,198.449518140005,0.0,0.0,0.0,1002.45,0,0.0,1.0,0.0,1.5,0.7071067811865476,Ryanair,2,0.5,YYJ-NZY,2,0.5,2790.9012663667,1334.1710495167179,0.0,2,164.0,32.526911934581186,0,0.0,0.0,0.0,0.0,328.0,2.0,0.0,1.0,0.0,Hilton,2,0.5,False,True,False,False,True,False,False,True,1330.45,0.0,5,2,3,3.55,1737.0380043347782,5,4788.519120562783,True,501.225
1435,516283,1999-10-13,23.0,M,True,True,usa,phoenix,PHX,33.434,-112.008,2023-01-07,202,9,33.22222222222222,0.3333333333333333,881.5555555555555,1.8,85.0,93.0,88.0,160.0,2,2,1.0,1,0.5,2,2,1.0,271.77,0.0,0.25,67.9425,67.9425,203.8275,2,1.0,5.666666666666667,4.949747468305833,4.5,4.949747468305833,All Nippon Airways,2,0.5,PHX-NRT,2,0.5,1650.6704199838907,5379.966128711314,0.0,2,171.0,0.0,1,0.5,0.15,0.0,0.0,171.0,7.5,9.192388155425117,2.5,2.1213203435596424,Hyatt,2,0.5,False,False,False,False,False,False,False,True,374.8275,67.9425,1,2,1,1.25,489.3754839113037,1,1349.0688493838525,True,47.95941176470588
1453,516561,1975-10-04,47.0,F,True,False,usa,dallas,DAL,32.847,-96.852,2023-01-07,202,9,12.555555555555555,0.2222222222222222,93.11111111111111,1.2857142857142858,18.0,147.0,7.0,0.0,2,2,1.0,0,0.0,2,0,0.0,194.445,29.564134521409553,0.25,53.8375,53.8375,335.0525,1,0.5,1.0,0.0,1.0,0.0,AirTran Airways,2,0.5,DAL-LGA,2,0.5,2061.7171395883797,227.35894145744155,0.0,2,158.0,130.107647738325,0,0.0,0.0,0.0,0.0,316.0,2.5,0.7071067811865476,1.0,0.0,Choice Hotels,2,0.5,False,True,False,False,False,False,False,True,651.0525,53.8375,4,2,2,2.8,850.0153597032344,2,2343.2502873014405,True,194.445
1456,516579,1995-04-09,28.0,F,False,False,usa,stockton,SCK,37.894,-121.239,2023-01-07,202,8,16.0,0.5,119.625,1.3333333333333333,55.0,55.0,8.25,0.0,4,2,0.5,0,0.0,2,2,1.0,364.96,488.073384646203,0.0,0.0,0.0,729.92,0,0.0,1.0,0.0,1.0,0.0,American Airlines,2,0.5,SCK-PNE,2,0.5,2023.8890112569316,2714.504055313449,0.0,4,194.5,111.027023737467,0,0.0,0.0,0.0,0.0,778.0,8.0,8.981462390204987,1.25,0.5,Shangri-La,3,0.5,False,True,False,False,True,False,False,True,1507.92,0.0,2,4,3,2.8499999999999996,984.3715838612871,2,2713.6321366000348,False,364.96
1464,516639,1970-10-03,52.0,F,True,True,usa,phoenix,PHX,33.434,-112.008,2023-01-07,202,8,20.25,0.625,151.0,1.6,59.0,59.0,6.8,0.0,5,2,0.4,0,0.0,5,5,1.0,440.402,218.453392214449,0.15,101.25,101.25,2100.76,1,0.2,1.0,0.0,1.0,0.7071067811865476,American Airlines,5,0.2,PHX-LOU,4,0.4,2472.1402960203554,1169.6234828738336,0.0,2,109.0,4.242640687119285,0,0.0,0.0,0.0,0.0,218.0,4.5,2.1213203435596424,1.0,0.0,Crowne Plaza,2,0.5,False,True,False,False,False,False,False,True,2318.76,101.25,2,5,5,3.8,1210.9509543181061,3,3338.2469378018445,False,440.402
1465,516647,1980-10-17,42.0,F,True,False,usa,san antonio,RND,29.529,-98.279,2023-01-07,202,8,17.375,0.5,129.375,1.1428571428571428,25.0,25.0,9.25,0.0,4,3,0.75,0,0.0,4,4,1.0,305.0525,197.844158935764,0.1,1.801,1.801,1218.409,1,0.25,1.0,0.0,1.0,1.414213562373095,Air Transat,4,0.25,RND-AUS,4,0.25,1812.0763360136236,1195.3605265190329,0.0,3,175.0,54.56189146281496,0,0.0,0.0,0.0,0.0,525.0,4.333333333333333,4.041451884327381,1.0,0.0,Aman Resorts,2,0.6666666666666666,False,True,False,False,False,False,False,True,1743.409,1.801,4,4,4,4.0,1138.0990229243082,3,3137.4149090387623,False,305.0525
1489,516972,1980-12-22,42.0,F,True,True,usa,new york,JFK,40.64,-73.779,2023-01-08,201,8,15.125,0.25,112.75,1.3333333333333333,45.0,162.0,10.0,0.0,2,2,1.0,0,0.0,2,2,1.0,409.025,433.223111629562,0.1,71.536,71.536,746.514,1,0.5,1.0,0.0,1.0,0.0,American Airlines,2,0.5,JFK-LSQ,2,0.5,2258.6510905323034,2426.166454787356,0.0,2,180.5,130.814754519511,1,0.5,0.1,27.3,27.3,333.7,3.5,2.1213203435596424,1.0,0.0,Aman Resorts,2,0.5,False,True,False,False,False,False,False,False,1080.214,98.836,2,2,3,2.3499999999999996,1410.3294154718237,4,3887.876578074791,True,409.025
1491,517061,1969-12-09,53.0,F,True,True,usa,jacksonville,NIP,30.236,-81.681,2023-01-08,201,10,16.0,0.6,120.5,1.6666666666666667,38.0,38.0,8.166666666666666,0.0,6,4,0.6666666666666666,0,0.0,4,3,0.75,344.555,113.663833151388,0.05,16.7475,16.7475,1361.4725,1,0.25,1.25,0.5,1.0,0.0,Delta Air Lines,4,0.25,NIP-AUS,4,0.25,1890.7223805780623,699.6005694696323,0.0,6,221.0,118.055918953689,0,0.0,0.0,0.0,0.0,1326.0,4.333333333333333,2.875181153713043,1.1666666666666667,0.408248290463863,Choice Hotels,6,0.16666666666666666,False,True,False,False,False,False,False,True,2687.4725,16.7475,3,5,5,4.2,1169.5897047626986,3,3224.225751246236,False,275.644
1509,517370,1983-02-15,40.0,F,True,False,usa,new york,LGA,40.777,-73.872,2023-01-08,201,8,11.125,0.375,83.0,1.1428571428571428,17.0,17.0,7.333333333333333,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,402.865,494.599980236554,0.0,0.0,0.0,805.73,0,0.0,1.0,0.0,1.5,0.7071067811865476,Air Canada,2,0.5,LGA-BWI,2,0.5,2106.5617981513255,2558.467756149479,0.0,3,141.0,22.60530911091463,0,0.0,0.0,0.0,0.0,423.0,4.666666666666667,3.7859388972001824,1.0,0.0,Accor,3,0.3333333333333333,False,True,False,False,True,False,False,True,1228.73,0.0,4,3,3,3.4,1069.4881215960875,3,2948.2741924457177,False,402.865
1530,517653,1970-09-05,52.0,F,True,True,usa,phoenix,LUF,33.535,-112.383,2023-01-08,201,8,18.125,0.25,134.125,2.0,109.0,109.0,8.5,0.0,2,2,1.0,0,0.0,2,2,1.0,289.8,150.21776459527,0.05,19.801,19.801,559.799,1,0.5,1.0,0.0,1.0,0.0,Air Canada,2,0.5,LUF-SFO,2,0.5,1484.8831900299938,670.7790769661083,0.0,2,72.5,14.849242404917497,1,0.5,0.05,4.15,4.15,140.85,2.0,1.414213562373095,1.0,0.0,Banyan Tree,2,0.5,False,True,False,False,False,False,False,False,700.649,23.951,1,2,2,1.6,914.768642714238,2,2521.7566487302743,True,289.8
1531,517674,1993-07-06,30.0,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-08,201,8,16.625,0.25,125.375,1.6,65.0,65.0,7.5,0.0,2,1,0.5,0,0.0,2,2,1.0,890.215,1213.006327786463,0.0,0.0,0.0,1780.43,0,0.0,2.0,1.414213562373095,2.0,2.8284271247461903,American Airlines,2,0.5,LAX-SAN,2,0.5,1846.8524118827006,2361.2859570929286,0.0,1,524.0,0.0,0,0.0,0.0,0.0,0.0,524.0,4.0,0.0,3.0,0.0,Radisson,1,1.0,False,True,False,False,True,False,True,True,2304.43,0.0,1,2,5,2.65,3008.668111037012,5,8294.041201847866,False,445.1075
1532,517675,1994-05-10,29.0,F,True,False,canada,toronto,YTZ,43.627,-79.396,2023-01-08,201,8,17.25,0.5,128.0,1.1428571428571428,21.0,108.0,7.5,0.0,4,4,1.0,0,0.0,4,4,1.0,275.7775,229.945608840439,0.2,22.15,22.15,1080.96,1,0.25,1.5,1.0,1.0,0.816496580927726,Delta Air Lines,3,0.5,YTZ-LGA,2,0.75,1305.3932093566004,1471.3010670096262,0.0,4,137.75,22.779742462694056,1,0.25,0.1,15.2,15.2,535.8,4.5,0.5773502691896257,1.5,1.0,Aman Resorts,4,0.25,False,True,False,False,False,False,False,False,1616.76,37.35,4,4,4,4.0,1055.4224374791597,2,2909.4991068289246,True,183.85166666666666
1535,517715,1942-02-06,81.0,M,True,False,usa,chicago,MDW,41.786,-87.752,2023-01-08,201,8,20.375,0.25,152.375,1.3333333333333333,40.0,95.0,8.0,0.0,2,2,1.0,0,0.0,2,2,1.0,225.18,76.19782674066236,0.0,0.0,0.0,450.36,0,0.0,1.0,0.0,1.0,0.0,Air Transat,2,0.5,MDW-CLT,2,0.5,1176.1408586041707,333.7670450544771,0.0,2,326.0,212.132034355964,0,0.0,0.0,0.0,0.0,652.0,6.5,0.7071067811865476,1.0,0.0,Marriott,2,0.5,False,True,False,False,True,False,False,True,1102.36,0.0,3,2,3,2.75,1439.243274424808,4,3967.583853390649,True,225.18
1541,517776,1964-02-03,59.0,F,True,True,usa,honolulu,HNL,21.316,-157.927,2023-01-08,201,8,17.125,0.375,127.5,1.3333333333333333,28.0,28.0,8.333333333333334,0.0,3,3,1.0,0,0.0,3,3,1.0,1314.6966666666667,42.57390789360701,0.0,0.0,0.0,3944.09,0,0.0,1.0,0.0,1.0,0.0,Allegiant Air,3,0.3333333333333333,HNL-CLT,3,0.3333333333333333,7809.772080168305,258.6204670677147,1.0,3,266.3333333333333,100.00166665277801,0,0.0,0.0,0.0,0.0,799.0,3.0,0.0,1.0,0.0,Shangri-La,2,0.6666666666666666,False,True,False,False,True,False,False,True,4743.09,0.0,3,3,5,3.7,4128.39144048016,5,11380.79955681668,False,1314.6966666666667
1553,517961,1962-06-08,61.0,F,True,True,canada,montreal,YUL,45.468,-73.741,2023-01-08,201,8,35.375,0.5,991.375,1.3333333333333333,30.0,129.0,79.33333333333333,125.0,3,3,1.0,1,0.3333333333333333,3,3,1.0,1092.715,518.910311373748,0.0,0.0,0.0,2185.43,1,0.3333333333333333,2.25,1.0,1.3333333333333333,1.1547005383792515,Air India Limited,3,0.3333333333333333,YUL-AGR,2,0.3333333333333333,3955.4920854149823,4325.404243539712,0.0,3,143.5,154.856385079854,1,0.3333333333333333,0.0,0.0,0.0,287.0,4.666666666666667,4.618802153517006,1.6666666666666667,0.5773502691896257,Aman Resorts,3,0.3333333333333333,False,False,False,False,True,False,False,True,2472.43,0.0,3,3,5,3.7,2152.00614982772,5,5932.468126951052,True,485.65111111111105
1559,518044,1970-01-14,53.0,F,True,True,usa,cincinnati,LUK,39.103,-84.419,2023-01-08,201,9,14.555555555555555,0.4444444444444444,109.11111111111111,1.2857142857142858,18.0,109.0,8.75,0.0,4,1,0.25,0,0.0,2,2,1.0,377.705,285.890342701533,0.0,0.0,0.0,755.41,0,0.0,1.0,0.0,1.0,0.0,American Airlines,2,0.5,LUK-JFK,2,0.5,2091.032988698834,1651.346875027603,0.0,3,107.0,16.462077633154326,0,0.0,0.0,0.0,0.0,321.0,5.666666666666667,5.507570547286102,1.0,0.0,InterContinental,3,0.3333333333333333,False,True,False,False,True,False,False,True,1076.41,0.0,4,4,3,3.65,702.6814529843282,1,1937.0926628452728,True,377.705
1567,518196,1968-01-07,55.0,F,True,True,usa,san jose,SJC,37.362,-121.929,2023-01-08,201,8,12.375,0.375,92.125,1.6,72.0,131.0,8.0,0.0,3,1,0.3333333333333333,0,0.0,2,2,1.0,645.92,140.827386541113,0.0,0.0,0.0,1291.84,0,0.0,1.0,0.0,1.0,0.0,Air France,2,0.5,SJC-JFK,2,0.5,3537.5865645922768,830.4360976037268,0.0,2,245.5,86.97413408594535,1,0.5,0.05,9.2,9.2,481.8,8.0,9.899494936611665,1.5,0.7071067811865476,Four Seasons,2,0.5,False,True,False,False,True,False,False,False,1773.64,9.2,1,3,4,2.55,1543.778463932422,4,4255.757602312488,True,645.92
1584,518480,1979-06-10,44.0,F,True,True,usa,lubbock,LBB,33.664,-101.823,2023-01-08,201,8,16.875,0.5,125.375,1.3333333333333333,44.0,146.0,8.0,0.0,4,3,0.75,0,0.0,3,3,1.0,616.8566666666667,465.983534079621,0.25,99.1925,99.1925,1751.3775,1,0.3333333333333333,1.6666666666666667,1.1547005383792515,1.3333333333333333,0.5773502691896257,Allegiant Air,3,0.3333333333333333,LBB-LCK,3,0.3333333333333333,1996.6297946811626,218.97073841881675,0.0,4,169.25,104.770781550329,1,0.25,0.05,4.9,4.9,672.1,4.5,3.109126351029605,1.75,0.9574271077563381,Accor,3,0.5,False,True,False,False,False,False,False,False,2423.4775,104.0925,2,4,5,3.55,1582.0483746665554,4,4361.256848060315,True,370.114
1585,518495,2000-05-18,23.0,F,False,False,canada,montreal,YMX,45.68,-74.039,2023-01-08,201,8,18.75,0.25,138.875,2.6666666666666665,121.0,144.0,7.5,0.0,2,2,1.0,0,0.0,2,2,1.0,197.6,171.3319730815,0.35,26.7575,26.7575,368.4425,1,0.5,1.0,0.0,1.0,1.414213562373095,Delta Air Lines,2,0.5,YMX-MEM,2,0.5,1127.9672754584885,935.1229289260843,0.0,2,206.0,11.313708498984761,0,0.0,0.0,0.0,0.0,412.0,11.0,9.899494936611665,1.0,0.0,Aman Resorts,2,0.5,False,True,False,False,False,False,False,True,780.4425,26.7575,1,2,2,1.6,1018.9471853117706,2,2808.947223683581,True,197.6
1606,518722,1971-02-23,52.0,F,True,False,usa,tulsa,TUL,36.198,-95.888,2023-01-09,200,8,25.375,0.5,189.625,1.1428571428571428,8.0,8.0,7.0,0.0,4,3,0.75,0,0.0,4,4,1.0,332.935,49.576853133964306,0.0,0.0,0.0,1331.74,0,0.0,1.0,0.0,1.0,0.816496580927726,Delta Air Lines,2,0.75,TUL-BOS,4,0.25,1915.011883740354,333.10978556105636,0.0,3,81.0,9.16515138991168,1,0.3333333333333333,0.05,3.65,3.65,239.35,2.3333333333333335,1.5275252316519468,1.0,0.0,Accor,3,0.3333333333333333,False,True,False,False,True,False,False,False,1571.09,3.65,5,4,4,4.4,1025.609018839613,2,2827.3120016253833,False,332.935
1629,518998,1977-08-05,45.0,F,True,True,usa,st. petersburg,SPG,27.765,-82.627,2023-01-09,200,7,19.142857142857142,0.2857142857142857,143.57142857142858,1.0,22.0,22.0,8.0,0.0,2,2,1.0,0,0.0,2,2,1.0,361.25,107.63579423221627,0.0,0.0,0.0,722.5,0,0.0,1.0,0.0,1.0,0.0,Air Transat,2,0.5,SPG-ORD,2,0.5,1880.8086308402658,358.9705983617936,0.0,2,101.5,38.890872965260115,1,0.5,0.1,12.9,12.9,190.1,3.0,0.0,1.0,0.0,Conrad,2,0.5,False,True,False,False,True,False,False,False,912.6,12.9,4,2,2,2.8,1191.4922640880293,3,3284.60487010079,False,361.25
1633,519089,1990-03-27,33.0,F,False,True,usa,philadelphia,PHL,39.872,-75.241,2023-01-09,200,8,15.75,0.375,117.0,2.0,107.0,107.0,64.33333333333333,0.0,3,2,0.6666666666666666,0,0.0,3,3,1.0,966.9166666666666,836.134236132772,0.1,38.65,38.65,2862.1,1,0.3333333333333333,1.0,0.0,1.0,1.0,Air India Limited,3,0.3333333333333333,PHL-DEL,3,0.3333333333333333,5960.417880184391,5202.278424373185,0.3333333333333333,2,80.0,12.727922061357855,0,0.0,0.0,0.0,0.0,160.0,6.0,5.656854249492381,1.0,0.0,Accor,2,0.5,False,True,False,False,False,False,False,True,3022.1,38.65,1,3,5,2.9,2630.439602089585,5,7251.372911046531,True,966.9166666666666
1639,519140,1968-04-26,55.0,F,True,False,usa,new york,LGA,40.777,-73.872,2023-01-09,200,8,23.375,0.625,175.5,1.3333333333333333,38.0,38.0,9.4,0.0,5,4,0.8,0,0.0,4,4,1.0,158.9275,55.07044117915405,0.0,0.0,0.0,635.71,0,0.0,1.25,0.5,1.0,0.0,American Airlines,3,0.5,LGA-HLZ,4,0.25,760.1436320948015,291.18238007103565,0.0,5,163.6,117.227556487372,0,0.0,0.0,0.0,0.0,818.0,3.0,1.224744871391589,1.2,0.4472135954999579,Best Western,5,0.2,False,True,False,False,True,False,False,True,1453.71,0.0,3,5,3,3.5,759.1865961987329,2,2092.861251682761,False,127.14200000000001
1647,519260,1997-01-02,26.0,F,False,True,usa,los angeles,LAX,33.942,-118.408,2023-01-09,200,8,22.125,0.375,165.0,1.1428571428571428,16.0,16.0,20.333333333333332,0.0,3,2,0.6666666666666666,0,0.0,2,2,1.0,544.345,161.793102603294,0.0,0.0,0.0,1088.69,0,0.0,1.0,0.0,1.0,0.0,Air Canada,2,0.5,LAX-MEM,2,0.5,3210.5471558057607,863.8671519601396,0.0,3,255.66666666666666,119.274193911899,0,0.0,0.0,0.0,0.0,767.0,1.3333333333333333,0.5773502691896257,1.0,0.0,Accor,3,0.3333333333333333,False,True,False,False,True,False,False,True,1855.69,0.0,4,3,4,3.75,1615.1948860731356,4,4452.632340855676,False,544.345
1658,519392,1966-09-09,56.0,F,True,False,usa,fort worth,FTW,32.82,-97.362,2023-01-09,200,8,15.0,0.25,112.75,1.1428571428571428,10.0,181.0,9.5,0.0,2,1,0.5,0,0.0,2,2,1.0,415.625,33.1986633767084,0.1,43.91,43.91,787.34,1,0.5,1.0,0.0,1.0,0.0,Cebu Pacific,2,0.5,FTW-SFO,2,0.5,2305.5145142915317,29.65067562839924,0.0,1,131.0,0.0,0,0.0,0.0,0.0,0.0,131.0,3.0,0.0,1.0,0.0,Choice Hotels,1,1.0,False,True,False,False,False,False,True,True,918.34,43.91,5,2,2,3.2,1198.9864188062688,3,3305.2641205438963,True,415.625
1664,519446,1976-01-05,47.0,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-01-09,200,8,14.625,0.5,107.25,1.1428571428571428,26.0,26.0,7.5,0.0,4,3,0.75,0,0.0,4,4,1.0,427.745,338.679347908903,0.0,0.0,0.0,1710.98,0,0.0,1.0,0.0,1.25,1.2583057392117916,Air Transat,4,0.25,LAX-BIF,4,0.25,2415.158351229061,1934.6174098962267,0.0,3,169.0,181.876331610246,0,0.0,0.0,0.0,0.0,507.0,6.0,3.0,1.0,0.0,Choice Hotels,3,0.3333333333333333,False,True,False,False,True,False,False,True,2217.98,0.0,4,4,5,4.35,1447.8994148049348,4,3991.446367404202,False,427.745
